sequence_id	protein_count	time	method
1736314.SAMN04151704	4232	83.01	pyhmmer
1736315.SAMN04151705	6625	133.91	pyhmmer
1736316.SAMN04151706	5708	113.64	pyhmmer
1736318.SAMN04151708	5992	120.9	pyhmmer
1736323.SAMN04151713	4020	80.56	pyhmmer
1736325.SAMN04151715	3397	67.93	pyhmmer
1736327.SAMN04151717	3537	71.02	pyhmmer
1736329.SAMN04151719	3039	60.42	pyhmmer
1736331.SAMN04151721	3463	69.52	pyhmmer
1736332.SAMN04151722	4383	87.54	pyhmmer
1736333.SAMN04151723	3521	71.33	pyhmmer
1736336.SAMN04151726	3989	80.54	pyhmmer
1736337.SAMN04151727	3301	64.99	pyhmmer
1736338.SAMN04151728	4249	84.68	pyhmmer
1736339.SAMN04151729	4220	84.5	pyhmmer
1736341.SAMN04151731	3857	76.37	pyhmmer
1736342.SAMN04151732	4541	91.13	pyhmmer
1736343.SAMN04151733	3477	69.21	pyhmmer
1736345.SAMN04151735	3242	63.63	pyhmmer
1736346.SAMN04151736	3876	78.02	pyhmmer
1736349.SAMN04151739	4064	81.52	pyhmmer
1736350.SAMN04151740	3524	70.84	pyhmmer
1736351.SAMN04151741	3309	66.41	pyhmmer
1736353.SAMN04151743	2955	59.63	pyhmmer
1736354.SAMN04151744	4093	82.07	pyhmmer
1736355.SAMN04151745	4411	88.83	pyhmmer
1736356.SAMN04151746	4332	87.09	pyhmmer
1736358.SAMN04151748	4209	83.38	pyhmmer
1736360.SAMN04151750	6003	118.51	pyhmmer
1736361.SAMN04151751	3829	75.81	pyhmmer
1736362.SAMN04151752	3738	75.05	pyhmmer
1736364.SAMN04151754	3885	76.49	pyhmmer
1736365.SAMN04151755	4275	86.25	pyhmmer
1736366.SAMN04151756	3502	68.75	pyhmmer
1736367.SAMN04151757	3994	79.49	pyhmmer
1736369.SAMN04151759	3350	66.66	pyhmmer
1736370.SAMN04151760	3084	61.41	pyhmmer
1736371.SAMN04151761	2783	55.41	pyhmmer
1736372.SAMN04151762	2996	59.1	pyhmmer
1736374.SAMN04151764	3901	77.49	pyhmmer
1736375.SAMN04151765	4825	95.42	pyhmmer
1736378.SAMN04151768	3439	69.75	pyhmmer
1736379.SAMN04151769	3454	69.24	pyhmmer
1736381.SAMN04151771	4218	84.37	pyhmmer
1736382.SAMN04151772	4957	98.95	pyhmmer
1736387.SAMN04151777	4143	83.18	pyhmmer
1736388.SAMN04155653	5580	111.84	pyhmmer
1736390.SAMN04155655	4308	86.7	pyhmmer
1736391.SAMN04155656	5293	105.49	pyhmmer
1736393.SAMN04155658	3360	67.74	pyhmmer
1736394.SAMN04155659	3242	64.65	pyhmmer
1736395.SAMN04155660	5037	100.94	pyhmmer
1736397.SAMN04155662	3556	71.6	pyhmmer
1736398.SAMN04155663	6828	137.82	pyhmmer
1736399.SAMN04155664	3105	62.07	pyhmmer
1736400.SAMN04155665	4429	90.05	pyhmmer
1736402.SAMN04155667	3114	62.45	pyhmmer
1736403.SAMN04155668	3879	78.63	pyhmmer
1736404.SAMN04155669	6712	135.76	pyhmmer
1736406.SAMN04155671	3077	61.94	pyhmmer
1736407.SAMN04155672	3659	73.17	pyhmmer
1736408.SAMN04155673	3597	72.14	pyhmmer
1736409.SAMN04155674	4316	86.3	pyhmmer
1736410.SAMN04155675	3115	62.12	pyhmmer
1736411.SAMN04155676	6429	129.39	pyhmmer
1736413.SAMN04155678	4047	82.21	pyhmmer
1736415.SAMN04155680	3962	79.79	pyhmmer
1736416.SAMN04155681	4086	81.03	pyhmmer
1736418.SAMN04155683	4321	86.19	pyhmmer
1736420.SAMN04155689	4851	97.46	pyhmmer
1736422.SAMN04155691	6293	126.63	pyhmmer
1736426.SAMN04155695	3046	61.85	pyhmmer
1736427.SAMN04155696	6240	123.49	pyhmmer
1736430.SAMN04155699	5745	116.27	pyhmmer
1736431.SAMN04155700	4143	83.3	pyhmmer
1736432.SAMN04155701	5325	106.59	pyhmmer
1736433.SAMN04155702	5888	116.42	pyhmmer
1736434.SAMN04155703	5553	110.31	pyhmmer
1736436.SAMN04155705	4397	86.38	pyhmmer
1736439.SAMN04155708	5063	102.5	pyhmmer
1736441.SAMN04155710	3899	79.32	pyhmmer
1736443.SAMN04155712	3236	64.3	pyhmmer
1736445.SAMN04155714	4022	80.15	pyhmmer
1736450.SAMN04155719	6455	128.12	pyhmmer
1736452.SAMN04155721	7937	161.32	pyhmmer
1736455.SAMN04155724	5968	118.47	pyhmmer
1736456.SAMN04155725	5751	113.92	pyhmmer
1736457.SAMN04155726	5995	119.12	pyhmmer
1736458.SAMN04155727	6470	130.93	pyhmmer
1736460.SAMN04155729	4989	100.54	pyhmmer
1736463.SAMN04155732	3337	67.96	pyhmmer
1736464.SAMN04155733	5103	102.26	pyhmmer
1736466.SAMN04155735	4414	90.52	pyhmmer
1736469.SAMN04155738	3515	71.12	pyhmmer
1736471.SAMN04155740	5861	115.51	pyhmmer
1736473.SAMN04155742	5002	99.38	pyhmmer
1736474.SAMN04155743	4384	87.43	pyhmmer
1736476.SAMN04155745	4299	88.46	pyhmmer
1736477.SAMN04155746	3925	76.76	pyhmmer
1736478.SAMN04155747	3075	62.68	pyhmmer
1736483.SAMN04155752	3036	60.26	pyhmmer
1736485.SAMN04155754	4615	92.58	pyhmmer
1736486.SAMN04155755	6308	125.85	pyhmmer
1736487.SAMN04155756	5322	105.64	pyhmmer
1736488.SAMN04155757	4603	93.01	pyhmmer
1736490.SAMN04155759	4859	97.52	pyhmmer
1736492.SAMN04155761	5983	119.63	pyhmmer
1736496.SAMN04155765	3674	74.36	pyhmmer
1736498.SAMN04155767	3817	75.57	pyhmmer
1736500.SAMN04155769	4673	94.64	pyhmmer
1736501.SAMN04155770	3715	73.06	pyhmmer
1736503.SAMN04155772	7236	145.63	pyhmmer
1736504.SAMN04155773	6238	124.75	pyhmmer
1736506.SAMN04155775	4821	97.21	pyhmmer
1736507.SAMN04155776	4279	86.06	pyhmmer
1736511.SAMN04155780	5621	112.34	pyhmmer
1736516.SAMN04155785	2389	49.01	pyhmmer
1736517.SAMN04155786	5603	112.71	pyhmmer
1736518.SAMN04155787	5799	114.33	pyhmmer
1736519.SAMN04155788	4601	92.45	pyhmmer
1736521.SAMN04155790	3738	76.02	pyhmmer
1736524.SAMN04155793	5096	101.95	pyhmmer
1736525.SAMN04155794	3392	67.87	pyhmmer
1736528.SAMN04155797	4707	95.38	pyhmmer
1736530.SAMN04155799	5397	108.29	pyhmmer
1736531.SAMN04155800	5472	109.35	pyhmmer
1736532.SAMN04155801	6059	122.2	pyhmmer
1736533.SAMN04155802	4552	92.08	pyhmmer
1736537.SAMN04155806	3690	73.13	pyhmmer
1736538.SAMN04155807	6948	138.77	pyhmmer
1736539.SAMN04155808	3495	69.9	pyhmmer
1736540.SAMN04155809	3523	71.03	pyhmmer
1736542.SAMN04155811	3162	63.29	pyhmmer
1736543.SAMN04155812	4853	95.57	pyhmmer
1736544.SAMN04155813	6046	122.18	pyhmmer
1736545.SAMN04155814	5581	114.32	pyhmmer
1736546.SAMN04155815	4124	81.87	pyhmmer
1736547.SAMN04155816	4522	89.54	pyhmmer
1736549.SAMN04155818	3007	60.45	pyhmmer
1736550.SAMN04155819	3423	68.98	pyhmmer
1736552.SAMN04155821	5787	116.76	pyhmmer
1736553.SAMN04155822	2610	52.36	pyhmmer
1736554.SAMN04155823	6571	130.98	pyhmmer
1736555.SAMN04155824	4265	84.3	pyhmmer
1736562.SAMN04155831	3714	74.86	pyhmmer
1736565.SAMN04155834	4507	89.81	pyhmmer
1736567.SAMN04155836	3234	64.71	pyhmmer
1736568.SAMN04155837	4053	80.38	pyhmmer
1736569.SAMN04155838	2681	54.12	pyhmmer
1736570.SAMN04155839	3629	73.72	pyhmmer
1736574.SAMN04155843	3961	78.08	pyhmmer
1736575.SAMN04155844	3575	71.52	pyhmmer
1736576.SAMN04155845	3422	67.95	pyhmmer
1736578.SAMN04155847	4520	89.28	pyhmmer
1736579.SAMN04155848	4830	96.66	pyhmmer
1736580.SAMN04155849	5135	104.42	pyhmmer
1736584.SAMN04155853	3454	69.83	pyhmmer
1736586.SAMN04155855	4770	94.89	pyhmmer
1736587.SAMN04155856	4002	80.17	pyhmmer
1736590.SAMN04155859	4486	90.26	pyhmmer
1736591.SAMN04155860	4245	86.17	pyhmmer
1736592.SAMN04155861	5760	116.05	pyhmmer
1736594.SAMN04155863	4422	87.39	pyhmmer
1736595.SAMN04155864	5044	100.13	pyhmmer
1736601.SAMN04155870	3806	75.83	pyhmmer
1736602.SAMN04155871	5501	111.7	pyhmmer
1736603.SAMN04155872	4304	87.16	pyhmmer
1736605.SAMN04155874	4192	84.51	pyhmmer
1736609.SAMN04155878	3837	77.19	pyhmmer
1736610.SAMN04155879	4242	85.33	pyhmmer
1736612.SAMN04155881	3827	76.71	pyhmmer
1736654.SAMN04155646	2149	43.74	pyhmmer
1736674.SAMN04156175	3256	65.78	pyhmmer
1736675.SAMN04156589	4876	97.83	pyhmmer
1736691.SAMN06295964	3277	66.19	pyhmmer
1736.SAMN03265381	4029	81.17	pyhmmer
1736.SAMN03480621	3805	76.96	pyhmmer
1737403.SAMN04191486	1183	26.98	pyhmmer
1737425.SAMEA3869306	2799	55.79	pyhmmer
1737426.SAMEA3674216	4648	94.06	pyhmmer
1737983.SAMN05207068	6807	137.03	pyhmmer
1738638.SAMN04192332	5273	105.61	pyhmmer
1739113.SAMN04193358	4211	84.79	pyhmmer
1739114.SAMN04193359	3834	77.0	pyhmmer
1739257.SAMN04498674	2050	41.29	pyhmmer
1739261.SAMN04477574	2149	43.31	pyhmmer
1739295.SAMN04498677	2143	43.58	pyhmmer
1739330.SAMN04477638	1651	34.32	pyhmmer
1739348.SAMN04477656	2087	41.72	pyhmmer
1739367.SAMN04480031	2073	43.16	pyhmmer
1739379.SAMN04480043	2460	50.07	pyhmmer
1739394.SAMN04480057	1615	33.69	pyhmmer
1739491.SAMN04480408	1906	39.21	pyhmmer
1739525.SAMN04480441	1718	36.26	pyhmmer
1739529.SAMN04480444	1770	37.16	pyhmmer
1739535.SAMN04480449	2014	41.19	pyhmmer
1739787.SAMN04193328	5035	100.63	pyhmmer
173990.SAMN05660691	4107	82.64	pyhmmer
173.SAMN04488387	3540	69.79	pyhmmer
1740090.SAMN04195057	4261	84.67	pyhmmer
1740163.SAMN04196785	4658	93.04	pyhmmer
1740263.SAMN05172943	3292	65.85	pyhmmer
1742358.SAMN04202597	5153	101.04	pyhmmer
1742359.SAMN04202598	4576	90.56	pyhmmer
1742724.SAMN05821920	3513	71.34	pyhmmer
1742858.SAMN04209271	3479	69.52	pyhmmer
1742859.SAMN04209273	4860	97.1	pyhmmer
1742865.SAMN03267309	2193	45.0	pyhmmer
1742866.SAMN03267311	2345	47.17	pyhmmer
1742972.SAMEA3638995	4292	85.0	pyhmmer
1742973.SAMEA3638996	4464	88.43	pyhmmer
1743140.SAMN04198240	3383	68.29	pyhmmer
1743144.SAMN05003852	4795	95.2	pyhmmer
1743146.SAMN05006709	3518	71.67	pyhmmer
1743157.SAMN04074796	2340	47.46	pyhmmer
1743159.SAMN03400177	2047	41.2	pyhmmer
1743167.SAMN05214352	2029	41.38	pyhmmer
1743168.SAMN05017694	2226	45.08	pyhmmer
1743169.SAMN06011405	2018	40.63	pyhmmer
1743230.SAMN04216952	5603	114.39	pyhmmer
1745182.SAMN04194251	5025	101.09	pyhmmer
1745378.SAMN04216968	3610	73.1	pyhmmer
1745712.SAMEA4555798	2020	42.92	pyhmmer
1745713.SAMEA3959520	3975	80.48	pyhmmer
1746199.SAMN04219331	5822	118.15	pyhmmer
1747903.SAMN04229034	5182	103.49	pyhmmer
1747.SAMN03982942	2278	45.62	pyhmmer
1748243.SAMN04120379	3260	65.53	pyhmmer
1748249.SAMN04229298	3335	66.81	pyhmmer
1749074.SAMN04147048	555	13.44	pyhmmer
1749078.SAMN04216969	4692	94.14	pyhmmer
1749259.SAMN04235750	3905	78.85	pyhmmer
1750560.SAMEA37237918	4196	83.73	pyhmmer
1750561.SAMEA3647790	3339	67.12	pyhmmer
1750590.SAMN04235588	5214	101.53	pyhmmer
1750719.SAMN04235798	2893	58.45	pyhmmer
1751286.SAMD00042755	5472	108.91	pyhmmer
1751294.SAMN04245816	6792	137.26	pyhmmer
1751427.SAMN04246309	4037	80.5	pyhmmer
1752063.SAMD00042785	4937	100.73	pyhmmer
1752064.SAMD00042786	6159	121.43	pyhmmer
1752182.SAMN04254483	3668	73.28	pyhmmer
1752184.SAMN04254502	3770	75.8	pyhmmer
1752185.SAMN04254522	2982	59.01	pyhmmer
1752190.SAMN04254531	3856	79.06	pyhmmer
1752192.SAMN04254504	4167	83.15	pyhmmer
1752194.SAMN04254529	3725	74.05	pyhmmer
1752195.SAMN04254487	3194	62.86	pyhmmer
1752196.SAMN04254495	2968	58.98	pyhmmer
1752197.SAMN04254493	2186	44.06	pyhmmer
1752198.SAMN04254484	4365	86.95	pyhmmer
1752199.SAMN04254489	5236	106.49	pyhmmer
1752200.SAMN04254490	3308	66.42	pyhmmer
1752201.SAMN04254498	4338	86.35	pyhmmer
1752202.SAMN04254509	2262	45.74	pyhmmer
1752203.SAMN04254496	4705	95.85	pyhmmer
1752205.SAMN04254513	4682	95.23	pyhmmer
1752206.SAMN04254514	3037	60.24	pyhmmer
1752208.SAMN04254512	1636	33.74	pyhmmer
1752212.SAMN04254491	3213	63.84	pyhmmer
1752213.SAMN04254503	2767	55.18	pyhmmer
1752214.SAMN04254505	4330	86.9	pyhmmer
1752215.SAMN04254525	2757	54.99	pyhmmer
1752217.SAMN04254488	4197	82.85	pyhmmer
1752219.SAMN04254482	3742	75.17	pyhmmer
1752222.SAMN04254486	3406	69.45	pyhmmer
1752225.SAMN04254515	3376	66.72	pyhmmer
1752226.SAMN04254519	2742	55.02	pyhmmer
1752228.SAMN04254526	5230	103.92	pyhmmer
1752231.SAMN04254497	2697	54.08	pyhmmer
1752233.SAMN04254530	2841	56.08	pyhmmer
1752234.SAMN04254501	2777	55.37	pyhmmer
1752398.SAMN05006708	5297	105.62	pyhmmer
1755099.SAMEA3859023	3846	77.55	pyhmmer
1755312.SAMN04235649	2054	41.66	pyhmmer
1755647.SAMN04262301	7557	150.09	pyhmmer
1756987.SAMEA103970042	1746	36.37	pyhmmer
1758178.SAMN04432130	4095	81.99	pyhmmer
1758255.SAMN04278861	3241	64.64	pyhmmer
1758689.SAMN04578256	3308	67.02	pyhmmer
1759059.SAMN04279642	3743	74.7	pyhmmer
1759067.SAMN04252880	4687	93.78	pyhmmer
1759072.SAMN04255394	4068	82.17	pyhmmer
1759073.SAMN04256113	4156	83.19	pyhmmer
1759074.SAMN04256143	4414	88.07	pyhmmer
1759079.SAMN04256160	4092	82.54	pyhmmer
1759399.SAMN04287214	1724	36.36	pyhmmer
1759557.SAMN04325320	2891	58.35	pyhmmer
176090.SAMN02848449	1992	40.92	pyhmmer
1761746.SAMN04487914	4769	95.83	pyhmmer
1761747.SAMN04487915	4033	80.97	pyhmmer
1761750.SAMN04487917	4555	90.64	pyhmmer
1761751.SAMN04488145	5026	99.72	pyhmmer
1761753.SAMN04488156	5346	105.82	pyhmmer
1761761.SAMN04488577	3915	77.25	pyhmmer
1761774.SAMN04487768	2792	56.06	pyhmmer
1761782.SAMN04487773	4098	82.24	pyhmmer
1761803.SAMN04487846	3641	73.97	pyhmmer
1761804.SAMN04487847	3045	61.65	pyhmmer
1761809.SAMN04487848	3136	64.91	pyhmmer
1761874.SAMN04488601	4885	96.19	pyhmmer
1761878.SAMN04488689	5668	113.76	pyhmmer
1761880.SAMN04487897	6035	117.75	pyhmmer
1761882.SAMN04487898	5472	111.16	pyhmmer
1761883.SAMN04487825	2577	53.05	pyhmmer
1761885.SAMN04487827	2524	52.84	pyhmmer
1761886.SAMN04487828	2402	49.62	pyhmmer
1761887.SAMN04487902	3042	63.47	pyhmmer
1761888.SAMN04487851	2898	59.8	pyhmmer
1761889.SAMN04487852	2924	59.6	pyhmmer
1761891.SAMN05878071	3605	72.53	pyhmmer
1761893.SAMN04293675	3790	76.75	pyhmmer
1761898.SAMN04487858	4730	94.89	pyhmmer
1761899.SAMN04488595	5704	114.55	pyhmmer
1761900.SAMN04490368	4974	99.06	pyhmmer
1761904.SAMN04487981	9341	187.41	pyhmmer
1761906.SAMN04487983	7683	154.54	pyhmmer
1761907.SAMN04487866	2929	57.9	pyhmmer
1761910.SAMN04288057	4337	85.97	pyhmmer
176279.SAMN02603975	2494	53.57	pyhmmer
1762962.SAMEA3696413	5493	108.9	pyhmmer
176299.SAMN02603108	4616	91.68	pyhmmer
1763534.SAMN05695074	2654	53.04	pyhmmer
1763535.SAMN05726019	4459	90.9	pyhmmer
1763536.SAMN05725820	3294	67.37	pyhmmer
1763537.SAMN04451899	2962	59.98	pyhmmer
1763538.SAMN05933025	4086	81.91	pyhmmer
1763560.SAMN04299201	4304	87.19	pyhmmer
1763882.SAMN04296811	6879	135.47	pyhmmer
1764958.SAMN04288906	2165	45.52	pyhmmer
1764963.SAMN04288927	1702	35.81	pyhmmer
1765055.SAMD00043971	4468	88.14	pyhmmer
1765057.SAMD00043969	3199	63.03	pyhmmer
1765655.SAMN04009067	3246	65.48	pyhmmer
1765683.SAMN04302102	2922	58.53	pyhmmer
1765683.SAMN06458487	2883	58.38	pyhmmer
1765722.SAMN04304558	7593	152.64	pyhmmer
1765967.SAMN06240324	3089	61.98	pyhmmer
1765.SAMN03761171	4358	85.66	pyhmmer
1766203.SAMN04316851	4159	83.21	pyhmmer
1766620.SAMN04318430	2013	41.53	pyhmmer
1766719.SAMN04320710	1217	26.35	pyhmmer
1766.SAMN03464915	6020	119.34	pyhmmer
1768108.SAMN04325383	3049	62.24	pyhmmer
1768196.SAMN04606316	2314	47.35	pyhmmer
1768242.SAMN04325384	4254	85.62	pyhmmer
1768741.SAMN04299413	3285	66.98	pyhmmer
1768753.SAMN04299426	7667	154.34	pyhmmer
1768796.SAMN04299425	4903	98.56	pyhmmer
1768801.SAMN04299472	5668	114.49	pyhmmer
1768907.SAMN04589229	3059	62.01	pyhmmer
1768.SAMN04599332	5186	104.22	pyhmmer
1768.SAMN04599333	5037	100.29	pyhmmer
1768.SAMN04599334	4711	94.0	pyhmmer
1768.SAMN06215600	5478	110.61	pyhmmer
1768.SAMN06339047	5523	108.53	pyhmmer
1768.SAMN06368474	5410	108.49	pyhmmer
1769751.SAMN04332630	3028	62.5	pyhmmer
1769779.SAMN04334609	3294	66.88	pyhmmer
1770053.SAMN05216551	4548	90.41	pyhmmer
1770058.SAMN04413744	3619	73.46	pyhmmer
1771.SAMN04481318	5149	101.89	pyhmmer
1772271.SAMN04339709	5298	105.33	pyhmmer
1772275.SAMN04349492	4746	95.52	pyhmmer
1772277.SAMN04349494	4807	96.23	pyhmmer
1772282.SAMN04349499	4392	87.09	pyhmmer
1772283.SAMN04349500	5953	118.14	pyhmmer
1772284.SAMN04349501	4852	98.0	pyhmmer
1772285.SAMN04349502	4846	97.21	pyhmmer
1772286.SAMN04349503	5031	100.84	pyhmmer
1772287.SAMN04349504	4978	99.17	pyhmmer
1772333.SAMN04348725	3210	63.63	pyhmmer
177413.SAMN05660859	4127	82.06	pyhmmer
177416.SAMEA3138185	1604	32.84	pyhmmer
1774273.SAMN05726018	3223	65.28	pyhmmer
177437.SAMN02603282	4871	97.88	pyhmmer
177439.SAMEA3138217	3236	64.9	pyhmmer
1774968.SAMN04328993	2710	54.52	pyhmmer
1774969.SAMN04328994	2687	54.93	pyhmmer
1774970.SAMN04328995	2794	55.94	pyhmmer
1774.SAMN02837161	4489	89.03	pyhmmer
1775430.SAMN04364338	6291	128.4	pyhmmer
1775432.SAMN04364303	3436	68.9	pyhmmer
1775559.SAMN04364163	2483	50.16	pyhmmer
1775560.SAMN04364164	3161	63.5	pyhmmer
1775636.SAMN04376021	2382	47.72	pyhmmer
1775671.SAMN04330440	2156	44.22	pyhmmer
1775673.SAMN04330450	2231	45.37	pyhmmer
1775674.SAMN04330451	2577	51.97	pyhmmer
1775951.SAMN04378109	3157	64.62	pyhmmer
1775956.SAMN04378105	3222	64.15	pyhmmer
1776045.SAMEA3721275	2982	59.8	pyhmmer
1776083.SAMN04384532	3267	65.46	pyhmmer
1776294.SAMN04386402	1717	34.68	pyhmmer
1776334.SAMN04159681	1281	26.8	pyhmmer
1776378.SAMEA3858979	4912	98.82	pyhmmer
1776379.SAMEA3932115	3204	62.9	pyhmmer
1776381.SAMEA3911737	1547	32.54	pyhmmer
1776382.SAMEA3869492	3221	65.2	pyhmmer
1776384.SAMEA3959737	4323	87.49	pyhmmer
1776385.SAMEA103970043	2678	53.83	pyhmmer
1776387.SAMEA4492522	1587	33.66	pyhmmer
1776390.SAMEA3996551	1743	36.56	pyhmmer
1776391.SAMEA4521287	2958	59.18	pyhmmer
1776392.SAMEA4555316	1336	28.64	pyhmmer
1776758.SAMEA4386285	2848	58.3	pyhmmer
1776.SAMN05729960	5583	109.33	pyhmmer
1777133.SAMEA3731259	5612	112.6	pyhmmer
1777134.SAMEA3731260	6831	134.15	pyhmmer
1777137.SAMEA3731263	7821	156.04	pyhmmer
1777138.SAMEA3731264	6846	137.77	pyhmmer
1777140.SAMEA3731266	7557	151.49	pyhmmer
1777141.SAMEA3731267	8434	171.26	pyhmmer
1777143.SAMEA3731269	7232	146.17	pyhmmer
1777144.SAMEA3731270	6974	139.97	pyhmmer
1777878.SAMN04324329	2054	41.9	pyhmmer
1777879.SAMN04324617	2765	54.64	pyhmmer
1777880.SAMN04324618	1598	34.85	pyhmmer
1777881.SAMN04325020	1649	34.1	pyhmmer
1777.SAMN04216928	4819	95.07	pyhmmer
1778262.SAMEA3725905	564	13.18	pyhmmer
1778263.SAMEA3725908	510	12.22	pyhmmer
1778264.SAMEA3725907	273	7.63	pyhmmer
1778481.SAMN05151611	2087	41.82	pyhmmer
1778770.SAMD00045526	3565	71.0	pyhmmer
1778.SAMN04216929	6367	129.04	pyhmmer
1778.SAMN05202166	5931	119.65	pyhmmer
1779368.SAMN04412733	1576	33.1	pyhmmer
1779369.SAMN04412734	857	18.66	pyhmmer
1779370.SAMN04412735	1185	25.15	pyhmmer
1779371.SAMN04412736	1630	33.62	pyhmmer
1779382.SAMN04404272	3506	71.0	pyhmmer
1780376.SAMEA3730081	2506	50.21	pyhmmer
1780377.SAMEA3730080	2836	57.38	pyhmmer
1780378.SAMEA3730079	3081	63.29	pyhmmer
1780379.SAMEA3730084	3294	66.09	pyhmmer
1780380.SAMEA3730082	3686	73.59	pyhmmer
1780381.SAMEA3730083	2248	46.03	pyhmmer
1780.SAMN04634214	5017	100.27	pyhmmer
1780.SAMN06064244	4765	95.15	pyhmmer
1781243.SAMN04423157	1047	22.82	pyhmmer
1781246.SAMN04423160	1631	33.79	pyhmmer
1781247.SAMN04423161	1780	36.79	pyhmmer
1781255.SAMN05788062	4964	100.78	pyhmmer
1782.SAMN04216939	3988	79.92	pyhmmer
178306.SAMN02604075	2605	51.88	pyhmmer
178339.SAMN05786934	1597	33.27	pyhmmer
1783499.SAMN04419562	4542	90.92	pyhmmer
1783515.SAMN04592628	7661	155.07	pyhmmer
1783518.SAMN04432558	3140	63.21	pyhmmer
178356.SAMN05216269	3435	68.37	pyhmmer
1783.SAMN04634219	4945	99.22	pyhmmer
1783.SAMN06064259	5645	113.17	pyhmmer
1784823.SAMN04386406	1292	31.34	pyhmmer
1784.SAMN03381263	5056	101.56	pyhmmer
1785091.SAMN04349613	3185	65.44	pyhmmer
1785156.SAMN04437166	3298	66.96	pyhmmer
1785995.SAMN04435857	1528	31.9	pyhmmer
1785996.SAMN04435855	1938	40.12	pyhmmer
1786003.SAMN04440486	4833	97.94	pyhmmer
178606.SAMN02894305	2726	53.82	pyhmmer
178774.SAMN05441567	4442	88.58	pyhmmer
1787.SAMN04216953	5433	109.54	pyhmmer
1787.SAMN04634263	5035	101.51	pyhmmer
1788.SAMN04216954	4086	83.25	pyhmmer
1789004.SAMN04325951	2456	49.46	pyhmmer
178901.SAMN02849420	3101	61.66	pyhmmer
1789224.SAMN05520995	3148	64.22	pyhmmer
1789.SAMN04216958	4498	89.4	pyhmmer
1790137.SAMN04451729	2752	56.43	pyhmmer
1790.SAMN04634167	5048	100.86	pyhmmer
1790.SAMN04634169	4767	94.87	pyhmmer
1790.SAMN04634178	5503	108.69	pyhmmer
1790.SAMN04634183	5159	103.68	pyhmmer
1791.SAMEA3216266	5681	113.48	pyhmmer
1792290.SAMEA4029002	4312	86.87	pyhmmer
1792306.SAMN04487761	2507	52.79	pyhmmer
1792307.SAMN04451713	5078	101.4	pyhmmer
1792309.SAMN04449598	3748	74.19	pyhmmer
1792508.SAMN04450249	3968	80.66	pyhmmer
1792543.SAMN05389979	3438	70.14	pyhmmer
1792834.SAMN06310781	3427	69.68	pyhmmer
1792835.SAMEA3913389	4697	93.9	pyhmmer
1792845.SAMN05436731	5935	119.59	pyhmmer
1793723.SAMN04487751	2917	58.55	pyhmmer
1793725.SAMN04451922	2809	57.77	pyhmmer
1793726.SAMN04452730	3818	75.8	pyhmmer
1793963.SAMN04450410	3743	74.48	pyhmmer
1793.SAMN04216925	3814	77.12	pyhmmer
179408.SAMN02261335	5781	118.14	pyhmmer
1794908.SAMN04432770	2692	53.33	pyhmmer
1794912.SAMN04455719	3585	72.46	pyhmmer
1795043.SAMN04453248	4366	88.16	pyhmmer
1795053.SAMN04455696	3276	65.58	pyhmmer
1795556.SAMN04448864	2481	50.06	pyhmmer
1795630.SAMN04457486	3760	76.48	pyhmmer
1795631.SAMN04457487	3975	79.59	pyhmmer
1795632.SAMN04478079	2117	43.66	pyhmmer
1795827.SAMN04931636	2055	41.51	pyhmmer
1795832.SAMN04931641	2403	47.3	pyhmmer
1795.PRJEB1060	5274	104.35	pyhmmer
1796033.SAMN04487208	4149	83.31	pyhmmer
1796497.SAMEA3872802	4984	99.37	pyhmmer
1796606.SAMN04566111	6212	124.48	pyhmmer
1796613.SAMN04621613	3799	77.3	pyhmmer
1796616.SAMN04621619	4527	91.98	pyhmmer
1796.SAMN03744420	6299	126.96	pyhmmer
1797110.SAMN04589127	3848	78.08	pyhmmer
1797171.SAMN04313999	2762	55.98	pyhmmer
1797174.SAMN04313695	1690	34.94	pyhmmer
1797180.SAMN04315916	3297	64.75	pyhmmer
1797181.SAMN04315983	3496	70.56	pyhmmer
1797183.SAMN04315917	3682	74.98	pyhmmer
1797186.SAMN04315756	2473	50.09	pyhmmer
1797191.SAMN04315809	5359	108.47	pyhmmer
1797194.SAMN04315865	3687	72.88	pyhmmer
1797197.SAMN04313996	2356	47.5	pyhmmer
1797200.SAMN04314254	2101	43.2	pyhmmer
1797204.SAMN04314033	1934	39.55	pyhmmer
1797208.SAMN04314069	1716	36.33	pyhmmer
1797213.SAMN04314139	1603	32.82	pyhmmer
1797217.SAMN04314774	956	21.04	pyhmmer
1797220.SAMN04315319	1964	39.4	pyhmmer
1797225.SAMN04315547	3933	79.72	pyhmmer
1797229.SAMN04315918	1353	28.5	pyhmmer
1797230.SAMN04315934	1504	31.04	pyhmmer
1797238.SAMN04313698	4291	84.71	pyhmmer
1797240.SAMN04315521	447	10.74	pyhmmer
1797243.SAMN04315096	615	13.85	pyhmmer
1797245.SAMN04315102	580	13.19	pyhmmer
1797247.SAMN04314540	671	15.28	pyhmmer
1797259.SAMN04315142	1050	22.45	pyhmmer
1797261.SAMN04315052	991	21.64	pyhmmer
1797263.SAMN04314518	1157	24.08	pyhmmer
1797264.SAMN04314475	825	18.27	pyhmmer
1797269.SAMN04314007	1473	31.19	pyhmmer
1797271.SAMN04313991	1184	25.02	pyhmmer
1797274.SAMN04313741	1687	34.77	pyhmmer
