sequence_id	protein_count	time	method
1225184.SAMN02471853	4754	47.53	pyhmmer
1225341.SAMD00000371	5562	42.67	pyhmmer
1225476.SAMN04544940	1245	13.38	pyhmmer
1225564.SAMN03652542	5674	47.65	pyhmmer
1225647.SAMN03996103	4281	37.59	pyhmmer
1225655.SAMN03988207	3532	29.68	pyhmmer
1225657.SAMN03988185	3527	29.13	pyhmmer
1225660.SAMN03891582	4343	38.24	pyhmmer
1225785.SAMN02470098	3878	37.23	pyhmmer
1226325.SAMN02436820	6954	64.07	pyhmmer
1226327.SAMN05421732	2877	27.99	pyhmmer
1226968.SAMN04858219	2833	25.31	pyhmmer
1226994.SAMN02470611	6184	57.76	pyhmmer
1227077.SAMN04515668	4970	48.18	pyhmmer
1227261.SAMN02436889	2320	20.0	pyhmmer
1227266.SAMN02436819	2778	24.88	pyhmmer
1227268.SAMN02436883	2482	23.32	pyhmmer
1227272.SAMN02436880	1978	17.85	pyhmmer
1227276.SAMN02436813	2914	27.23	pyhmmer
1227363.SAMN02469940	1519	17.71	pyhmmer
1227453.SAMN02471638	4235	41.1	pyhmmer
1227454.SAMN02471660	3535	34.29	pyhmmer
1227455.SAMN02471639	3441	31.79	pyhmmer
1227456.SAMN02471636	4079	35.32	pyhmmer
1227457.SAMN02471640	4032	34.72	pyhmmer
1227465.SAMN02471648	3456	31.28	pyhmmer
1227466.SAMN02471634	3463	30.53	pyhmmer
1227481.SAMN02471650	2931	27.15	pyhmmer
1227482.SAMN02471632	3220	28.29	pyhmmer
1227484.SAMN02471663	3232	29.23	pyhmmer
1227488.SAMN02471629	4563	43.17	pyhmmer
1227490.SAMN02471651	3131	27.93	pyhmmer
1227492.SAMN02471674	4032	40.99	pyhmmer
1227493.SAMN02471673	3852	41.23	pyhmmer
1227496.SAMN02471670	4160	37.17	pyhmmer
1227497.SAMN02471669	4318	42.33	pyhmmer
1227498.SAMN02471624	4417	37.87	pyhmmer
1227499.SAMN02471623	4401	42.09	pyhmmer
1227500.SAMN02471622	3981	37.87	pyhmmer
1227549.SAMN05444007	4014	34.97	pyhmmer
1227555.SAMN02999931	2216	19.42	pyhmmer
1227739.SAMN03081528	4305	40.13	pyhmmer
1228987.SAMD00061037	1756	15.9	pyhmmer
1229172.SAMN02953965	5715	52.36	pyhmmer
1229203.SAMN02471195	2966	25.97	pyhmmer
1229205.SAMN02603523	5780	56.31	pyhmmer
1229276.SAMN02722725	3969	39.42	pyhmmer
1229486.SAMN02471199	5958	56.11	pyhmmer
1229489.SAMN02471194	3468	32.36	pyhmmer
1229512.SAMD00061034	583	7.1	pyhmmer
1229520.SAMN02951878	2182	22.54	pyhmmer
1229521.SAMN02951920	4020	38.82	pyhmmer
1229726.SAMN05231554	3634	37.74	pyhmmer
1229727.SAMN04563574	4477	40.82	pyhmmer
1229756.SAMN02603178	1796	17.92	pyhmmer
1229758.SAMN02603179	1548	15.68	pyhmmer
1229780.PRJEB410	4245	34.61	pyhmmer
1229783.SAMN02469970	2324	25.44	pyhmmer
1229831.SAMN02216823	940	10.49	pyhmmer
1229908.SAMN02603137	1890	16.07	pyhmmer
1229909.SAMN02603138	1974	16.42	pyhmmer
1230338.SAMN02472058	1823	19.27	pyhmmer
1230341.SAMN03571250	2629	25.58	pyhmmer
1230342.SAMN02732493	5262	54.67	pyhmmer
1230451.SAMN02471678	4105	39.38	pyhmmer
1230453.SAMN02471641	3848	49.14	pyhmmer
1230454.SAMN02471664	2981	34.71	pyhmmer
1230455.SAMN02471647	3247	38.27	pyhmmer
1230456.SAMN02471633	3433	30.74	pyhmmer
1230457.SAMN02471681	3521	32.32	pyhmmer
1230458.SAMN02471680	4374	42.76	pyhmmer
1230460.SAMN02471621	3428	31.12	pyhmmer
1230476.SAMN01893863	7112	64.13	pyhmmer
1230734.SAMN02850931	1151	13.74	pyhmmer
1231063.SAMEA2826820	3491	32.07	pyhmmer
1231185.SAMD00013635	4895	38.4	pyhmmer
1231241.SAMN03143094	1804	19.72	pyhmmer
1231336.SAMN02469385	3142	30.22	pyhmmer
1231339.SAMD00036631	2757	24.27	pyhmmer
1231340.SAMD00036632	2977	25.68	pyhmmer
1231341.SAMD00036633	2561	23.55	pyhmmer
1231343.SAMD00036635	2465	21.74	pyhmmer
1231391.SAMN01164170	3546	33.38	pyhmmer
1231392.SAMN02471016	2840	23.61	pyhmmer
1231623.SAMD00036627	3154	27.02	pyhmmer
1231624.SAMD00019081	2758	24.6	pyhmmer
1231626.SAMEA2272294	839	8.83	pyhmmer
1231.SAMN05216402	3141	27.85	pyhmmer
1231.SAMN05216404	3450	29.31	pyhmmer
1231.SAMN05216412	2973	26.12	pyhmmer
1231.SAMN05216417	3318	28.08	pyhmmer
123214.SAMN02604029	1981	20.92	pyhmmer
1232219.SAMD00011631	3448	29.58	pyhmmer
1232410.SAMN02469593	4049	38.64	pyhmmer
1232428.PRJEB645	2495	23.38	pyhmmer
1232429.SAMEA2272581	2499	23.45	pyhmmer
1232431.SAMEA3307865	6348	58.13	pyhmmer
1232436.SAMEA2272249	1982	21.0	pyhmmer
1232437.SAMN02692668	5275	55.86	pyhmmer
1232447.SAMD00004028	3494	33.58	pyhmmer
1232675.SAMN01178441	2144	19.35	pyhmmer
1232681.SAMN02470014	4826	47.67	pyhmmer
1232683.SAMN02745957	4143	42.07	pyhmmer
1232866.SAMEA3731256	9277	88.28	pyhmmer
123320.SAMN06309945	2808	28.31	pyhmmer
1233231.SAMN03274355	5683	59.85	pyhmmer
1233951.SAMN02924067	3367	33.74	pyhmmer
1233.SAMN05216387	2867	25.83	pyhmmer
1234364.SAMN02470943	4055	39.06	pyhmmer
1234409.SAMN02469835	1197	15.84	pyhmmer
1234555.SAMN04488119	3014	28.68	pyhmmer
1234595.SAMN02472131	3058	26.87	pyhmmer
1234671.SAMD00008625	3590	26.5	pyhmmer
1234679.SAMEA2272423	3581	34.26	pyhmmer
1235279.SAMN02469443	3169	30.33	pyhmmer
1235591.SAMN06886414	5632	52.6	pyhmmer
1235755.SAMN02470212	2694	27.13	pyhmmer
1235788.SAMN01730986	4574	51.01	pyhmmer
1235790.SAMN01730989	3778	43.58	pyhmmer
1235792.SAMN01730992	5350	56.53	pyhmmer
1235793.SAMN01730993	4672	48.05	pyhmmer
1235794.SAMN01730995	2455	26.51	pyhmmer
1235795.SAMN01730996	4307	45.08	pyhmmer
1235796.SAMN01730998	2269	25.61	pyhmmer
1235797.SAMN01730999	4259	43.36	pyhmmer
1235798.SAMN01731000	5892	62.9	pyhmmer
1235799.SAMN01731001	4216	47.5	pyhmmer
1235800.SAMN01731002	4321	49.24	pyhmmer
1235802.SAMN01731006	6217	67.63	pyhmmer
1235813.SAMD00016596	3438	32.36	pyhmmer
1235814.SAMD00004211	4909	48.18	pyhmmer
1235835.SAMN01730997	3455	34.26	pyhmmer
1235990.SAMN03371649	770	9.32	pyhmmer
1235997.SAMN05444410	3503	37.99	pyhmmer
1236179.SAMN03396709	4083	43.0	pyhmmer
1236220.SAMN04488112	3236	32.48	pyhmmer
1236494.SAMD00012129	2353	23.99	pyhmmer
1236498.SAMD00009976	2983	30.25	pyhmmer
1236500.SAMD00009367	3428	25.76	pyhmmer
1236501.SAMD00009357	3524	26.04	pyhmmer
1236502.SAMD00004065	3437	25.94	pyhmmer
1236508.SAMD00012187	2735	27.1	pyhmmer
1236509.SAMD00015869	2496	26.79	pyhmmer
1236517.SAMN03704035	2430	28.18	pyhmmer
1236518.SAMN03897722	2454	33.81	pyhmmer
1236525.SAMD00002827	3648	33.78	pyhmmer
1236542.SAMD00011086	4226	44.03	pyhmmer
1236608.SAMN02603777	1886	19.13	pyhmmer
1236689.SAMN03081445	1646	16.01	pyhmmer
1236902.SAMN02472159	5593	56.36	pyhmmer
1236908.SAMN02604272	1040	12.99	pyhmmer
1236954.SAMD00012480	4779	45.01	pyhmmer
1236958.SAMD00008912	3846	33.83	pyhmmer
1236959.SAMD00006362	3587	30.9	pyhmmer
1236970.SAMD00000475	4576	48.36	pyhmmer
1236971.SAMD00000476	4345	43.63	pyhmmer
1236973.SAMD00000477	4711	44.49	pyhmmer
1236974.SAMD00000412	6272	57.78	pyhmmer
1236976.SAMD00000453	4874	45.93	pyhmmer
1236979.SAMD00000450	4128	42.68	pyhmmer
1236989.SAMD00000449	4411	44.82	pyhmmer
1237085.SAMN02603264	3565	27.21	pyhmmer
1237149.SAMN02469986	5958	64.46	pyhmmer
1237500.SAMN02472158	6404	71.27	pyhmmer
1238182.SAMN01840338	4574	45.05	pyhmmer
1238186.SAMN02470216	2853	28.11	pyhmmer
1238190.SAMN02470210	2531	28.47	pyhmmer
123822.SAMN06308729	2137	26.82	pyhmmer
1238237.SAMN01831300	1253	12.43	pyhmmer
1238424.SAMN01940911	3581	28.91	pyhmmer
1238425.SAMN01940911	3853	30.63	pyhmmer
1238426.SAMN01940911	2866	21.83	pyhmmer
123899.SAMEA3906487	4115	39.33	pyhmmer
1238.SAMN04309076	2910	26.04	pyhmmer
1239415.SAMN02469890	2981	30.19	pyhmmer
1239962.SAMN02469987	4633	43.71	pyhmmer
1240085.SAMN06754794	2405	26.32	pyhmmer
1241906.SAMN01942134	4275	37.99	pyhmmer
1242245.SAMN03268929	3115	29.83	pyhmmer
1242992.SAMN01801603	3907	38.34	pyhmmer
1242993.SAMEA2795788	771	9.4	pyhmmer
1243662.SAMEA3138837	5774	61.66	pyhmmer
1243664.PRJEB623	5157	55.71	pyhmmer
1244083.SAMN01806160	2478	21.64	pyhmmer
1244108.SAMN05444004	3841	33.83	pyhmmer
1244529.SAMN03366410	1767	18.76	pyhmmer
1244531.SAMN03378131	1821	18.92	pyhmmer
1244869.SAMN02469417	4635	44.11	pyhmmer
1245469.SAMD00061052	7228	73.66	pyhmmer
1245471.SAMD00061053	5652	56.91	pyhmmer
1245475.SAMN02472147	5284	50.35	pyhmmer
1245526.SAMN05216580	2882	28.89	pyhmmer
1245910.SAMN03166165	805	10.14	pyhmmer
1245.SAMN04198570	1688	18.69	pyhmmer
1246445.SAMN02472160	4635	45.12	pyhmmer
1246448.SAMN02472148	6224	60.02	pyhmmer
1246461.SAMN02472156	4651	46.94	pyhmmer
1246474.SAMN02472150	4669	45.97	pyhmmer
1246485.SAMN02472151	5271	48.46	pyhmmer
1246626.SAMN03081443	4017	42.44	pyhmmer
1246637.SAMEA100367668	5914	64.33	pyhmmer
1246955.SAMEA2272626	883	12.74	pyhmmer
1246995.SAMN02603031	8565	87.83	pyhmmer
1246.SAMN05300424	1607	18.1	pyhmmer
1247514.SAMN03253145	3390	33.73	pyhmmer
1247726.SAMN02641504	4060	42.69	pyhmmer
1247936.SAMEA3512853	7335	66.47	pyhmmer
1247963.SAMN02905868	3130	29.0	pyhmmer
1248727.SAMD00061055	2345	26.35	pyhmmer
1248760.SAMN02470020	3342	34.54	pyhmmer
1248916.SAMN02470018	2910	27.92	pyhmmer
1248917.SAMN02470019	2761	26.06	pyhmmer
1249101.SAMN06064236	4695	47.56	pyhmmer
1249480.SAMN01162293	2358	24.25	pyhmmer
1249481.SAMN01922053	2806	30.8	pyhmmer
1249483.SAMN02436394	3968	42.29	pyhmmer
1249552.SAMN04260401	2988	34.42	pyhmmer
1249627.SAMN02951921	4241	45.41	pyhmmer
1249933.SAMN04489797	3169	39.53	pyhmmer
1249972.SAMN02841239	3500	46.03	pyhmmer
1249999.SAMN03351825	3444	38.88	pyhmmer
1250004.SAMN02841244	3424	39.81	pyhmmer
1250005.SAMN02867807	3411	40.23	pyhmmer
1250006.SAMN02743899	3439	36.64	pyhmmer
1250059.SAMN04489761	4534	48.86	pyhmmer
1250198.SAMN04487765	3602	38.92	pyhmmer
1250205.SAMN04488553	2790	29.56	pyhmmer
1250231.SAMN04488552	3154	33.35	pyhmmer
1250232.SAMN02799619	4016	40.8	pyhmmer
1250278.SAMN02799644	3693	39.08	pyhmmer
1250295.SAMN03097699	3258	35.04	pyhmmer
1250539.SAMN04562614	4152	36.11	pyhmmer
1254432.SAMN02603858	10400	104.02	pyhmmer
1254439.SAMN02603226	1845	19.9	pyhmmer
1254.SAMN04515708	1935	21.22	pyhmmer
1255043.SAMN02602962	3780	32.19	pyhmmer
1255277.SAMD00046313	3718	35.39	pyhmmer
1255658.SAMEA81150418	3244	28.5	pyhmmer
125593.SAMN04092459	1405	11.99	pyhmmer
1256989.SAMN02641580	3755	36.6	pyhmmer
1257021.SAMN05771114	5387	58.48	pyhmmer
1257025.SAMN02436484	3889	37.2	pyhmmer
1259795.SAMN02440465	1412	14.49	pyhmmer
1260251.SAMN02603230	1684	15.88	pyhmmer
1260356.SAMN02436837	3105	30.47	pyhmmer
1260918.SAMN04216927	4363	39.44	pyhmmer
1261131.SAMN02604175	983	10.22	pyhmmer
126156.SAMN05421670	3553	34.21	pyhmmer
126157.SAMN05421832	3956	38.0	pyhmmer
1261617.SAMN02441676	5312	55.21	pyhmmer
1261621.SAMN02441344	5393	50.82	pyhmmer
1261634.SAMN05726914	3137	34.96	pyhmmer
1261635.SAMN05726915	2966	33.0	pyhmmer
1261636.SAMN05726913	2275	23.2	pyhmmer
1261637.SAMN05726911	2553	25.46	pyhmmer
1261640.SAMN05726916	2453	24.91	pyhmmer
1261.SAMN03854410	1936	18.87	pyhmmer
1262470.SAMN03010392	4327	41.29	pyhmmer
1262585.SAMN05846377	2826	28.89	pyhmmer
1262685.PRJEB1044	1775	18.07	pyhmmer
1262686.PRJEB1026	1145	11.81	pyhmmer
1262687.PRJEB925	1850	17.93	pyhmmer
1262688.PRJEB1034	1276	13.6	pyhmmer
1262689.PRJEB991	1479	14.83	pyhmmer
1262691.PRJEB840	2528	23.49	pyhmmer
1262693.PRJEB800	2200	21.38	pyhmmer
1262695.PRJEB879	2286	23.74	pyhmmer
1262696.PRJEB913	1898	20.15	pyhmmer
1262698.PRJEB1020	2179	21.71	pyhmmer
1262700.PRJEB919	1705	17.39	pyhmmer
1262703.PRJEB864	2237	19.65	pyhmmer
1262705.PRJEB778	1791	16.74	pyhmmer
1262708.PRJEB1046	1397	14.2	pyhmmer
1262734.PRJEB683	1576	15.34	pyhmmer
1262736.PRJEB720	2103	19.67	pyhmmer
1262740.PRJEB890	2834	28.03	pyhmmer
1262742.PRJEB926	2183	22.42	pyhmmer
1262747.PRJEB983	2855	28.15	pyhmmer
1262748.PRJEB984	2178	22.44	pyhmmer
1262751.PRJEB1001	2085	21.49	pyhmmer
1262753.PRJEB1037	2231	22.12	pyhmmer
1262756.PRJEB792	2516	25.51	pyhmmer
1262758.PRJEB914	2465	25.6	pyhmmer
1262759.PRJEB900	2216	21.44	pyhmmer
1262760.PRJEB982	2280	22.69	pyhmmer
1262761.PRJEB830	2127	21.64	pyhmmer
1262767.PRJEB815	1992	18.95	pyhmmer
1262768.PRJEB675	1142	12.02	pyhmmer
1262770.PRJEB678	1915	16.89	pyhmmer
1262771.PRJEB699	1080	11.01	pyhmmer
1262772.PRJEB702	1041	11.24	pyhmmer
1262774.PRJEB706	2463	27.11	pyhmmer
1262775.PRJEB715	1746	16.43	pyhmmer
1262777.PRJEB736	1994	20.57	pyhmmer
1262778.PRJEB737	1970	17.74	pyhmmer
1262779.PRJEB763	1748	17.06	pyhmmer
1262782.PRJEB771	2210	24.87	pyhmmer
1262784.PRJEB783	1330	14.98	pyhmmer
1262785.PRJEB789	2539	27.16	pyhmmer
1262789.PRJEB805	1183	13.77	pyhmmer
1262791.PRJEB812	1500	16.14	pyhmmer
1262792.PRJEB817	2441	22.92	pyhmmer
1262793.PRJEB819	1248	12.67	pyhmmer
1262796.PRJEB839	1443	15.75	pyhmmer
1262797.PRJEB843	1347	13.86	pyhmmer
1262799.PRJEB847	1707	17.75	pyhmmer
1262800.PRJEB848	1500	16.71	pyhmmer
1262801.PRJEB862	1409	15.78	pyhmmer
1262802.PRJEB872	2624	29.64	pyhmmer
1262803.PRJEB873	2197	20.68	pyhmmer
1262804.PRJEB874	1291	13.64	pyhmmer
1262805.PRJEB877	2273	22.16	pyhmmer
1262806.PRJEB878	1308	14.49	pyhmmer
1262807.PRJEB882	1420	16.53	pyhmmer
1262808.PRJEB884	2084	18.15	pyhmmer
1262809.PRJEB887	1322	13.52	pyhmmer
1262810.PRJEB888	1317	13.94	pyhmmer
1262811.PRJEB891	1173	12.4	pyhmmer
1262813.PRJEB905	1098	12.53	pyhmmer
1262815.PRJEB909	1078	12.33	pyhmmer
1262816.PRJEB911	2542	25.14	pyhmmer
1262817.PRJEB918	1265	13.39	pyhmmer
1262818.PRJEB922	969	10.03	pyhmmer
1262819.PRJEB930	1118	11.02	pyhmmer
1262820.PRJEB936	1235	13.82	pyhmmer
1262821.PRJEB937	1211	13.87	pyhmmer
1262822.PRJEB940	1620	16.34	pyhmmer
1262824.PRJEB943	2660	23.73	pyhmmer
1262825.PRJEB948	2354	24.85	pyhmmer
1262826.PRJEB950	1188	12.18	pyhmmer
1262827.PRJEB957	1196	12.39	pyhmmer
1262829.PRJEB964	1091	11.12	pyhmmer
1262830.PRJEB967	2230	22.83	pyhmmer
1262831.PRJEB977	2250	22.16	pyhmmer
1262832.PRJEB981	2911	30.17	pyhmmer
1262833.PRJEB985	1170	12.57	pyhmmer
1262837.PRJEB999	1127	11.78	pyhmmer
1262838.PRJEB1000	1994	19.95	pyhmmer
1262839.PRJEB1004	1194	13.82	pyhmmer
1262840.PRJEB1010	1163	14.16	pyhmmer
1262841.PRJEB1011	1270	13.89	pyhmmer
1262846.PRJEB1033	1262	12.95	pyhmmer
1262847.PRJEB1035	1350	13.2	pyhmmer
1262848.PRJEB1042	1860	19.75	pyhmmer
1262849.PRJEB1043	2036	19.98	pyhmmer
1262855.PRJEB956	1211	12.16	pyhmmer
1262857.PRJEB1018	1394	15.34	pyhmmer
1262863.PRJEB1005	1959	21.16	pyhmmer
1262865.PRJEB825	2060	19.51	pyhmmer
1262867.PRJEB719	1300	13.95	pyhmmer
1262868.PRJEB837	1643	16.93	pyhmmer
1262869.PRJEB849	1810	17.35	pyhmmer
1262870.PRJEB902	1927	18.08	pyhmmer
1262872.PRJEB681	2159	22.01	pyhmmer
1262873.PRJEB829	2206	21.92	pyhmmer
1262876.PRJEB816	1581	17.08	pyhmmer
1262877.PRJEB853	1381	14.52	pyhmmer
1262878.PRJEB694	2289	22.05	pyhmmer
1262880.PRJEB728	2092	22.91	pyhmmer
1262881.PRJEB732	2196	22.36	pyhmmer
1262882.PRJEB743	1742	17.78	pyhmmer
1262883.PRJEB749	1830	18.66	pyhmmer
1262884.PRJEB755	1817	17.77	pyhmmer
1262886.PRJEB787	1717	18.32	pyhmmer
1262888.PRJEB806	2006	20.58	pyhmmer
1262889.PRJEB858	2436	26.81	pyhmmer
1262890.PRJEB944	1746	17.64	pyhmmer
1262893.PRJEB1006	2502	23.13	pyhmmer
1262894.PRJEB1021	1650	16.06	pyhmmer
1262896.PRJEB692	1284	14.22	pyhmmer
1262899.PRJEB881	2311	21.03	pyhmmer
1262901.PRJEB1015	1821	18.68	pyhmmer
1262904.PRJEB896	1281	12.56	pyhmmer
1262905.PRJEB959	943	10.14	pyhmmer
1262906.PRJEB1002	1349	13.81	pyhmmer
1262907.PRJEB1025	1408	14.66	pyhmmer
1262908.PRJEB1041	1369	14.01	pyhmmer
1262911.PRJEB781	1823	17.17	pyhmmer
1262913.PRJEB870	2823	27.77	pyhmmer
1262914.PRJEB757	2229	20.9	pyhmmer
1262915.PRJEB798	1778	16.14	pyhmmer
1262917.PRJEB680	2199	21.25	pyhmmer
1262918.PRJEB682	2264	21.84	pyhmmer
1262919.PRJEB689	2513	24.1	pyhmmer
1262921.PRJEB697	2562	25.27	pyhmmer
1262922.PRJEB711	2035	20.21	pyhmmer
1262925.PRJEB861	2132	22.17	pyhmmer
1262926.PRJEB897	2297	22.49	pyhmmer
1262927.PRJEB901	1956	19.73	pyhmmer
1262929.PRJEB915	2171	22.34	pyhmmer
1262933.PRJEB960	1928	18.71	pyhmmer
1262935.PRJEB997	1936	18.5	pyhmmer
1262938.PRJEB1036	2225	22.62	pyhmmer
1262942.PRJEB744	2523	23.84	pyhmmer
1262944.PRJEB820	2401	26.0	pyhmmer
1262945.PRJEB824	2223	22.27	pyhmmer
1262946.PRJEB859	2486	25.62	pyhmmer
1262948.PRJEB895	2343	24.77	pyhmmer
1262952.PRJEB741	1937	18.93	pyhmmer
1262953.PRJEB790	1961	20.05	pyhmmer
1262954.PRJEB835	2236	22.21	pyhmmer
1262957.PRJEB860	1853	16.64	pyhmmer
1262958.PRJEB869	1971	19.58	pyhmmer
1262959.PRJEB904	1967	20.12	pyhmmer
1262961.PRJEB934	2055	20.41	pyhmmer
1262963.PRJEB942	2156	21.33	pyhmmer
1262965.PRJEB963	1963	18.3	pyhmmer
1262966.PRJEB990	1633	15.29	pyhmmer
1262969.PRJEB833	1476	16.43	pyhmmer
1262970.PRJEB827	1341	14.1	pyhmmer
1262974.PRJEB1003	1970	20.17	pyhmmer
1262975.PRJEB844	2202	18.53	pyhmmer
1262977.PRJEB916	1632	16.36	pyhmmer
1262987.PRJEB906	1693	16.32	pyhmmer
1262988.PRJEB1040	2767	28.24	pyhmmer
1262990.PRJEB1028	1232	12.42	pyhmmer
1262992.PRJEB1019	1718	15.38	pyhmmer
1262993.PRJEB1009	2175	21.3	pyhmmer
1262994.PRJEB973	2513	25.21	pyhmmer
1262995.PRJEB971	2671	26.95	pyhmmer
1262996.PRJEB966	1348	14.25	pyhmmer
1262997.PRJEB945	1293	13.29	pyhmmer
1262998.PRJEB677	2022	18.99	pyhmmer
1263001.PRJEB693	2222	19.36	pyhmmer
1263005.PRJEB721	1960	18.93	pyhmmer
1263010.PRJEB770	2286	26.05	pyhmmer
1263015.PRJEB804	2249	19.73	pyhmmer
1263017.PRJEB826	1321	15.11	pyhmmer
1263019.PRJEB838	1596	16.82	pyhmmer
1263020.PRJEB841	1462	15.99	pyhmmer
1263023.PRJEB885	1771	16.21	pyhmmer
1263024.PRJEB889	1169	11.33	pyhmmer
1263027.PRJEB923	2499	25.45	pyhmmer
1263029.PRJEB928	1175	12.15	pyhmmer
1263030.PRJEB929	1723	16.35	pyhmmer
1263032.PRJEB1017	1377	13.91	pyhmmer
1263103.PRJEB965	1995	20.58	pyhmmer
1263625.SAMN03266144	3732	33.53	pyhmmer
1263831.SAMN03081510	2373	22.93	pyhmmer
1263868.SAMN02261080	6351	65.26	pyhmmer
1264579.SAMD00019895	3900	33.51	pyhmmer
1264.SAMN05216469	3432	34.93	pyhmmer
1265309.SAMN02471033	3031	26.64	pyhmmer
1265313.SAMN03076238	2860	25.22	pyhmmer
1265350.SAMN02937542	553	6.33	pyhmmer
1265495.SAMN02441664	2724	24.98	pyhmmer
1265503.SAMN02440473	4493	45.68	pyhmmer
1265504.SAMN02440482	6240	58.82	pyhmmer
1265505.SAMN02440566	5402	55.37	pyhmmer
1265507.SAMN02440994	3131	29.16	pyhmmer
1265756.SAMN02440781	1402	13.62	pyhmmer
1265817.SAMN02671245	2905	23.65	pyhmmer
1265818.SAMN02671244	2707	21.89	pyhmmer
1265819.SAMN02671247	3050	27.65	pyhmmer
1265820.SAMN02671246	3347	26.95	pyhmmer
1265845.SAMN02671251	3226	29.91	pyhmmer
1265846.SAMN02671250	3254	27.36	pyhmmer
1265861.SAMN02641491	2424	20.38	pyhmmer
1265.SAMN02910265	3141	35.36	pyhmmer
1265.SAMN02910280	2782	31.27	pyhmmer
1265.SAMN02910353	3044	33.83	pyhmmer
1265.SAMN04487832	3181	33.87	pyhmmer
1265.SAMN04487860	3199	34.81	pyhmmer
1266370.PRJEB1269	2962	26.94	pyhmmer
1266371.SAMN02604242	173	3.18	pyhmmer
126673.SAMN04216922	3542	30.21	pyhmmer
1266765.SAMD00017486	4154	41.09	pyhmmer
1266845.SAMN02604179	2119	20.92	pyhmmer
1266911.SAMN02440484	2545	23.45	pyhmmer
1266914.SAMN02440567	2662	24.64	pyhmmer
1266925.SAMN02744081	2992	24.82	pyhmmer
1266998.SAMN02441598	2915	25.26	pyhmmer
1267005.SAMN02440966	4255	38.5	pyhmmer
1267021.SAMN02900470	2272	23.01	pyhmmer
1267211.SAMN02364111	2943	28.87	pyhmmer
1267423.SAMN05216290	4021	42.39	pyhmmer
1267533.SAMN02440487	5418	51.05	pyhmmer
1267534.SAMN02441326	5056	48.59	pyhmmer
1267535.SAMN02440488	5763	55.44	pyhmmer
1267562.SAMN02665997	4484	41.55	pyhmmer
1267564.SAMN05192561	3127	27.0	pyhmmer
1267600.SAMN02670971	3667	34.76	pyhmmer
1267766.SAMN03658145	3205	27.85	pyhmmer
1267973.SAMN02429163	4374	36.08	pyhmmer
1267981.SAMN02429161	3344	27.57	pyhmmer
1267.SAMEA3545324	2229	23.54	pyhmmer
1268072.SAMN03081446	4788	45.39	pyhmmer
1268239.SAMEA2272636	3681	36.43	pyhmmer
1268285.SAMN02470060	6266	59.77	pyhmmer
1268303.SAMEA2271987	5131	46.64	pyhmmer
1268622.PRJDB715	4762	43.58	pyhmmer
1268635.SAMN02641506	2887	24.69	pyhmmer
1270193.SAMN02595199	3929	40.62	pyhmmer
1270196.SAMN02594495	4292	42.54	pyhmmer
1271860.SAMN05216174	6128	54.11	pyhmmer
1272.SAMEA3489748	2534	23.58	pyhmmer
1273103.SAMN02470673	2462	21.18	pyhmmer
1273541.SAMN03223811	2036	18.69	pyhmmer
1274374.SAMEA2272085	5070	49.71	pyhmmer
1274399.SAMN03271816	4233	39.46	pyhmmer
1274402.SAMN02996437	1056	10.39	pyhmmer
1274524.SAMN02471705	4659	46.39	pyhmmer
1274631.SAMN05230120	7425	65.99	pyhmmer
1274722.SAMN02471729	4782	46.75	pyhmmer
1274.SAMN02902417	2222	19.96	pyhmmer
1276220.SAMN02602966	973	10.32	pyhmmer
1276221.SAMN02602967	858	10.08	pyhmmer
1276227.SAMN02602968	1009	10.9	pyhmmer
1276229.SAMN02602969	1006	10.96	pyhmmer
1276246.SAMN03081474	1071	11.86	pyhmmer
1276257.SAMN03081504	924	10.87	pyhmmer
1276258.SAMN02641479	997	11.58	pyhmmer
1276755.SAMN02584928	3617	34.01	pyhmmer
1276756.SAMN02440639	3885	34.41	pyhmmer
1276920.SAMN02469439	4017	35.38	pyhmmer
1277257.SAMN03763724	1017	10.09	pyhmmer
1278073.SAMN02603594	8043	90.22	pyhmmer
1278078.SAMN02469993	5269	48.75	pyhmmer
1278298.SAMN02441219	2557	24.84	pyhmmer
1278299.SAMN02441097	1775	10.2	pyhmmer
1278304.SAMN02584924	1329	14.05	pyhmmer
1278306.SAMN02441328	1713	18.04	pyhmmer
1278307.SAMN02441329	4403	44.36	pyhmmer
1278308.SAMN02440490	2609	25.01	pyhmmer
1278309.SAMN02440491	3482	32.88	pyhmmer
1278311.SAMN02441544	1622	17.62	pyhmmer
1278312.SAMN02441204	4662	47.49	pyhmmer
1278819.SAMN05728473	4315	45.04	pyhmmer
1279009.SAMN02469440	4227	41.0	pyhmmer
1279015.SAMN02440493	3091	30.52	pyhmmer
1279017.SAMN02441043	4355	40.59	pyhmmer
1279038.SAMN02441318	3796	36.94	pyhmmer
1280380.SAMN02202183	3061	22.46	pyhmmer
1280390.SAMEA2272737	5033	49.02	pyhmmer
1280514.SAMN03301760	3651	27.6	pyhmmer
1280663.SAMN02440908	3169	37.34	pyhmmer
1280664.SAMN02440827	3976	46.9	pyhmmer
1280666.SAMN02440909	3479	41.56	pyhmmer
1280668.SAMN02440910	3438	41.15	pyhmmer
1280671.SAMN02440832	4045	46.14	pyhmmer
1280672.SAMN02440667	4624	53.45	pyhmmer
1280674.SAMN02440817	2439	25.14	pyhmmer
1280675.SAMN02441493	1738	19.71	pyhmmer
1280678.SAMN02441494	3605	41.56	pyhmmer
